"id","long","lat","order","hole","piece","group","N"
"287",1498.79913732027,1919.54484143816,6,FALSE,"1","287.1",2
"287",1498.79913732027,1981.5851653783,7,FALSE,"1","287.1",2
"288",1606.25613050262,1981.5851653783,1,FALSE,"1","288.1",3
"288",1659.9846270938,2012.60532734837,2,FALSE,"1","288.1",3
"288",1713.71312368498,1981.5851653783,3,FALSE,"1","288.1",3
"288",1713.71312368498,1919.54484143816,4,FALSE,"1","288.1",3
"288",1659.9846270938,1888.52467946809,5,FALSE,"1","288.1",3
"288",1606.25613050262,1919.54484143816,6,FALSE,"1","288.1",3
"288",1606.25613050262,1981.5851653783,7,FALSE,"1","288.1",3
"289",1713.71312368498,1981.5851653783,1,FALSE,"1","289.1",5
"289",1767.44162027616,2012.60532734837,2,FALSE,"1","289.1",5
"289",1821.17011686733,1981.5851653783,3,FALSE,"1","289.1",5
"289",1821.17011686733,1919.54484143816,4,FALSE,"1","289.1",5
"289",1767.44162027616,1888.52467946809,5,FALSE,"1","289.1",5
"289",1713.71312368498,1919.54484143816,6,FALSE,"1","289.1",5
"289",1713.71312368498,1981.5851653783,7,FALSE,"1","289.1",5
"29",961.514171408499,306.496418994521,1,FALSE,"1","29.1",1
"29",1015.24266799968,337.516580964591,2,FALSE,"1","29.1",1
"29",1068.97116459085,306.496418994521,3,FALSE,"1","29.1",1
"29",1068.97116459085,244.456095054381,4,FALSE,"1","29.1",1
"29",1015.24266799968,213.435933084311,5,FALSE,"1","29.1",1
"29",961.514171408499,244.456095054381,6,FALSE,"1","29.1",1
"29",961.514171408499,306.496418994521,7,FALSE,"1","29.1",1
"290",1821.17011686733,1981.5851653783,1,FALSE,"1","290.1",4
"290",1874.89861345851,2012.60532734837,2,FALSE,"1","290.1",4
"290",1928.62711004969,1981.5851653783,3,FALSE,"1","290.1",4
"290",1928.62711004969,1919.54484143816,4,FALSE,"1","290.1",4
"290",1874.89861345851,1888.52467946809,5,FALSE,"1","290.1",4
"290",1821.17011686733,1919.54484143816,6,FALSE,"1","290.1",4
"290",1821.17011686733,1981.5851653783,7,FALSE,"1","290.1",4
"291",1928.62711004969,1981.5851653783,1,FALSE,"1","291.1",4
"291",1982.35560664086,2012.60532734837,2,FALSE,"1","291.1",4
"291",2036.08410323204,1981.5851653783,3,FALSE,"1","291.1",4
"291",2036.08410323204,1919.54484143816,4,FALSE,"1","291.1",4
"291",1982.35560664086,1888.52467946809,5,FALSE,"1","291.1",4
"291",1928.62711004969,1919.54484143816,6,FALSE,"1","291.1",4
"291",1928.62711004969,1981.5851653783,7,FALSE,"1","291.1",4
"292",2036.08410323204,1981.5851653783,1,FALSE,"1","292.1",29
"292",2089.81259982322,2012.60532734837,2,FALSE,"1","292.1",29
"292",2143.54109641439,1981.5851653783,3,FALSE,"1","292.1",29
"292",2143.54109641439,1919.54484143816,4,FALSE,"1","292.1",29
"292",2089.81259982322,1888.52467946809,5,FALSE,"1","292.1",29
"292",2036.08410323204,1919.54484143816,6,FALSE,"1","292.1",29
"292",2036.08410323204,1981.5851653783,7,FALSE,"1","292.1",29
"293",2143.54109641439,1981.5851653783,1,FALSE,"1","293.1",30
"293",2197.26959300557,2012.60532734837,2,FALSE,"1","293.1",30
"293",2250.99808959675,1981.5851653783,3,FALSE,"1","293.1",30
"293",2250.99808959675,1919.54484143816,4,FALSE,"1","293.1",30
"293",2197.26959300557,1888.52467946809,5,FALSE,"1","293.1",30
"293",2143.54109641439,1919.54484143816,6,FALSE,"1","293.1",30
"293",2143.54109641439,1981.5851653783,7,FALSE,"1","293.1",30
"294",-59.3272638238664,2074.64565128851,1,FALSE,"1","294.1",0
"294",-5.59876723268926,2105.66581325858,2,FALSE,"1","294.1",0
"294",48.1297293584878,2074.64565128851,3,FALSE,"1","294.1",0
"294",48.1297293584878,2012.60532734837,4,FALSE,"1","294.1",0
"294",-5.59876723268926,1981.5851653783,5,FALSE,"1","294.1",0
"294",-59.3272638238664,2012.60532734837,6,FALSE,"1","294.1",0
"294",-59.3272638238664,2074.64565128851,7,FALSE,"1","294.1",0
"295",48.1297293584878,2074.64565128851,1,FALSE,"1","295.1",0
"295",101.858225949665,2105.66581325858,2,FALSE,"1","295.1",0
"295",155.586722540842,2074.64565128851,3,FALSE,"1","295.1",0
"295",155.586722540842,2012.60532734837,4,FALSE,"1","295.1",0
"295",101.858225949665,1981.5851653783,5,FALSE,"1","295.1",0
"295",48.1297293584878,2012.60532734837,6,FALSE,"1","295.1",0
"295",48.1297293584878,2074.64565128851,7,FALSE,"1","295.1",0
"296",155.586722540842,2074.64565128851,1,FALSE,"1","296.1",0
"296",209.315219132019,2105.66581325858,2,FALSE,"1","296.1",0
"296",263.043715723196,2074.64565128851,3,FALSE,"1","296.1",0
"296",263.043715723196,2012.60532734837,4,FALSE,"1","296.1",0
"296",209.315219132019,1981.5851653783,5,FALSE,"1","296.1",0
"296",155.586722540842,2012.60532734837,6,FALSE,"1","296.1",0
"296",155.586722540842,2074.64565128851,7,FALSE,"1","296.1",0
"297",263.043715723196,2074.64565128851,1,FALSE,"1","297.1",2
"297",316.772212314373,2105.66581325858,2,FALSE,"1","297.1",2
"297",370.50070890555,2074.64565128851,3,FALSE,"1","297.1",2
"297",370.50070890555,2012.60532734837,4,FALSE,"1","297.1",2
"297",316.772212314373,1981.5851653783,5,FALSE,"1","297.1",2
"297",263.043715723196,2012.60532734837,6,FALSE,"1","297.1",2
"297",263.043715723196,2074.64565128851,7,FALSE,"1","297.1",2
"298",370.50070890555,2074.64565128851,1,FALSE,"1","298.1",0
"298",424.229205496727,2105.66581325858,2,FALSE,"1","298.1",0
"298",477.957702087904,2074.64565128851,3,FALSE,"1","298.1",0
"298",477.957702087904,2012.60532734837,4,FALSE,"1","298.1",0
"298",424.229205496727,1981.5851653783,5,FALSE,"1","298.1",0
"298",370.50070890555,2012.60532734837,6,FALSE,"1","298.1",0
"298",370.50070890555,2074.64565128851,7,FALSE,"1","298.1",0
"299",477.957702087905,2074.64565128851,1,FALSE,"1","299.1",0
"299",531.686198679082,2105.66581325858,2,FALSE,"1","299.1",0
"299",585.414695270259,2074.64565128851,3,FALSE,"1","299.1",0
"299",585.414695270259,2012.60532734837,4,FALSE,"1","299.1",0
"299",531.686198679082,1981.5851653783,5,FALSE,"1","299.1",0
"299",477.957702087905,2012.60532734837,6,FALSE,"1","299.1",0
"299",477.957702087905,2074.64565128851,7,FALSE,"1","299.1",0
"3",531.686198679082,-65.7455246463192,1,FALSE,"1","3.1",0
"3",585.414695270259,-34.7253626762492,2,FALSE,"1","3.1",0
"3",639.143191861436,-65.7455246463192,3,FALSE,"1","3.1",0
"3",639.143191861436,-127.785848586459,4,FALSE,"1","3.1",0
"3",585.414695270259,-158.806010556529,5,FALSE,"1","3.1",0
"3",531.686198679082,-127.785848586459,6,FALSE,"1","3.1",0
"3",531.686198679082,-65.7455246463192,7,FALSE,"1","3.1",0
"30",263.043715723196,399.556904904731,1,FALSE,"1","30.1",0
"30",316.772212314373,430.577066874801,2,FALSE,"1","30.1",0
"30",370.50070890555,399.556904904731,3,FALSE,"1","30.1",0
"30",370.50070890555,337.516580964591,4,FALSE,"1","30.1",0
"30",316.772212314373,306.496418994521,5,FALSE,"1","30.1",0
"30",263.043715723196,337.516580964591,6,FALSE,"1","30.1",0
"30",263.043715723196,399.556904904731,7,FALSE,"1","30.1",0
"300",585.414695270259,2074.64565128851,1,FALSE,"1","300.1",0
"300",639.143191861436,2105.66581325858,2,FALSE,"1","300.1",0
"300",692.871688452613,2074.64565128851,3,FALSE,"1","300.1",0
"300",692.871688452613,2012.60532734837,4,FALSE,"1","300.1",0
"300",639.143191861436,1981.5851653783,5,FALSE,"1","300.1",0
"300",585.414695270259,2012.60532734837,6,FALSE,"1","300.1",0
"300",585.414695270259,2074.64565128851,7,FALSE,"1","300.1",0
"301",692.871688452613,2074.64565128851,1,FALSE,"1","301.1",0
"301",746.60018504379,2105.66581325858,2,FALSE,"1","301.1",0
"301",800.328681634967,2074.64565128851,3,FALSE,"1","301.1",0
"301",800.328681634967,2012.60532734837,4,FALSE,"1","301.1",0
"301",746.60018504379,1981.5851653783,5,FALSE,"1","301.1",0
"301",692.871688452613,2012.60532734837,6,FALSE,"1","301.1",0
"301",692.871688452613,2074.64565128851,7,FALSE,"1","301.1",0
"302",800.328681634967,2074.64565128851,1,FALSE,"1","302.1",0
"302",854.057178226144,2105.66581325858,2,FALSE,"1","302.1",0
"302",907.785674817321,2074.64565128851,3,FALSE,"1","302.1",0
"302",907.785674817321,2012.60532734837,4,FALSE,"1","302.1",0
"302",854.057178226144,1981.5851653783,5,FALSE,"1","302.1",0
"302",800.328681634967,2012.60532734837,6,FALSE,"1","302.1",0
"302",800.328681634967,2074.64565128851,7,FALSE,"1","302.1",0
"303",907.785674817321,2074.64565128851,1,FALSE,"1","303.1",0
"303",961.514171408499,2105.66581325858,2,FALSE,"1","303.1",0
"303",1015.24266799968,2074.64565128851,3,FALSE,"1","303.1",0
"303",1015.24266799968,2012.60532734837,4,FALSE,"1","303.1",0
"303",961.514171408499,1981.5851653783,5,FALSE,"1","303.1",0
"303",907.785674817321,2012.60532734837,6,FALSE,"1","303.1",0
"303",907.785674817321,2074.64565128851,7,FALSE,"1","303.1",0
"304",1015.24266799968,2074.64565128851,1,FALSE,"1","304.1",0
"304",1068.97116459085,2105.66581325858,2,FALSE,"1","304.1",0
"304",1122.69966118203,2074.64565128851,3,FALSE,"1","304.1",0
"304",1122.69966118203,2012.60532734837,4,FALSE,"1","304.1",0
"304",1068.97116459085,1981.5851653783,5,FALSE,"1","304.1",0
"304",1015.24266799968,2012.60532734837,6,FALSE,"1","304.1",0
"304",1015.24266799968,2074.64565128851,7,FALSE,"1","304.1",0
"305",1122.69966118203,2074.64565128851,1,FALSE,"1","305.1",0
"305",1176.42815777321,2105.66581325858,2,FALSE,"1","305.1",0
"305",1230.15665436438,2074.64565128851,3,FALSE,"1","305.1",0
"305",1230.15665436438,2012.60532734837,4,FALSE,"1","305.1",0
"305",1176.42815777321,1981.5851653783,5,FALSE,"1","305.1",0
"305",1122.69966118203,2012.60532734837,6,FALSE,"1","305.1",0
"305",1122.69966118203,2074.64565128851,7,FALSE,"1","305.1",0
"306",1230.15665436438,2074.64565128851,1,FALSE,"1","306.1",3
"306",1283.88515095556,2105.66581325858,2,FALSE,"1","306.1",3
"306",1337.61364754674,2074.64565128851,3,FALSE,"1","306.1",3
"306",1337.61364754674,2012.60532734837,4,FALSE,"1","306.1",3
"306",1283.88515095556,1981.5851653783,5,FALSE,"1","306.1",3
"306",1230.15665436438,2012.60532734837,6,FALSE,"1","306.1",3
"306",1230.15665436438,2074.64565128851,7,FALSE,"1","306.1",3
"307",1337.61364754674,2074.64565128851,1,FALSE,"1","307.1",0
"307",1391.34214413792,2105.66581325858,2,FALSE,"1","307.1",0
"307",1445.07064072909,2074.64565128851,3,FALSE,"1","307.1",0
"307",1445.07064072909,2012.60532734837,4,FALSE,"1","307.1",0
"307",1391.34214413792,1981.5851653783,5,FALSE,"1","307.1",0
"307",1337.61364754674,2012.60532734837,6,FALSE,"1","307.1",0
"307",1337.61364754674,2074.64565128851,7,FALSE,"1","307.1",0
"308",1445.07064072909,2074.64565128851,1,FALSE,"1","308.1",0
"308",1498.79913732027,2105.66581325858,2,FALSE,"1","308.1",0
"308",1552.52763391145,2074.64565128851,3,FALSE,"1","308.1",0
"308",1552.52763391145,2012.60532734837,4,FALSE,"1","308.1",0
"308",1498.79913732027,1981.5851653783,5,FALSE,"1","308.1",0
"308",1445.07064072909,2012.60532734837,6,FALSE,"1","308.1",0
"308",1445.07064072909,2074.64565128851,7,FALSE,"1","308.1",0
"309",1552.52763391145,2074.64565128851,1,FALSE,"1","309.1",2
"309",1606.25613050262,2105.66581325858,2,FALSE,"1","309.1",2
"309",1659.9846270938,2074.64565128851,3,FALSE,"1","309.1",2
"309",1659.9846270938,2012.60532734837,4,FALSE,"1","309.1",2
"309",1606.25613050262,1981.5851653783,5,FALSE,"1","309.1",2
"309",1552.52763391145,2012.60532734837,6,FALSE,"1","309.1",2
"309",1552.52763391145,2074.64565128851,7,FALSE,"1","309.1",2
"31",370.50070890555,399.556904904731,1,FALSE,"1","31.1",0
"31",424.229205496727,430.577066874801,2,FALSE,"1","31.1",0
"31",477.957702087904,399.556904904731,3,FALSE,"1","31.1",0
"31",477.957702087904,337.516580964591,4,FALSE,"1","31.1",0
"31",424.229205496727,306.496418994521,5,FALSE,"1","31.1",0
"31",370.50070890555,337.516580964591,6,FALSE,"1","31.1",0
"31",370.50070890555,399.556904904731,7,FALSE,"1","31.1",0
"310",1659.9846270938,2074.64565128851,1,FALSE,"1","310.1",1
"310",1713.71312368498,2105.66581325858,2,FALSE,"1","310.1",1
"310",1767.44162027616,2074.64565128851,3,FALSE,"1","310.1",1
"310",1767.44162027616,2012.60532734837,4,FALSE,"1","310.1",1
"310",1713.71312368498,1981.5851653783,5,FALSE,"1","310.1",1
"310",1659.9846270938,2012.60532734837,6,FALSE,"1","310.1",1
"310",1659.9846270938,2074.64565128851,7,FALSE,"1","310.1",1
"311",1767.44162027615,2074.64565128851,1,FALSE,"1","311.1",4
"311",1821.17011686733,2105.66581325858,2,FALSE,"1","311.1",4
"311",1874.89861345851,2074.64565128851,3,FALSE,"1","311.1",4
"311",1874.89861345851,2012.60532734837,4,FALSE,"1","311.1",4
"311",1821.17011686733,1981.5851653783,5,FALSE,"1","311.1",4
"311",1767.44162027615,2012.60532734837,6,FALSE,"1","311.1",4
"311",1767.44162027615,2074.64565128851,7,FALSE,"1","311.1",4
"312",1874.89861345851,2074.64565128851,1,FALSE,"1","312.1",29
"312",1928.62711004969,2105.66581325858,2,FALSE,"1","312.1",29
"312",1982.35560664086,2074.64565128851,3,FALSE,"1","312.1",29
"312",1982.35560664086,2012.60532734837,4,FALSE,"1","312.1",29
"312",1928.62711004969,1981.5851653783,5,FALSE,"1","312.1",29
"312",1874.89861345851,2012.60532734837,6,FALSE,"1","312.1",29
"312",1874.89861345851,2074.64565128851,7,FALSE,"1","312.1",29
"313",1982.35560664086,2074.64565128851,1,FALSE,"1","313.1",9
"313",2036.08410323204,2105.66581325858,2,FALSE,"1","313.1",9
